timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,elapsed_time_seconds
1577398875.0,-27.717729433763218,-51.09897679094536,977.7202314727588,4.0,358.27765,0.010358358,16,gps,0.8,1.3,1.6,3.6,,,,85,,0.04882296427628128,1.0
1577398876.0,-27.717730352787623,-51.09897496721814,977.4540316712717,4.0,,0.0,16,gps,0.8,1.3,1.6,3.6,,,,85,,0.2066831125169006,1.0
1577398877.0,-27.71773222866169,-51.09897411255686,977.242626459824,4.0,353.69022,0.011694424,16,gps,0.8,1.3,1.6,3.6,,,,85,,0.22431173592672674,1.0
1577398878.0,-27.71773369359649,-51.0989747471506,977.1399309698456,4.0,355.80508,0.014454657,16,gps,0.8,1.3,1.6,3.6,,,,85,,0.1739817556506719,1.0
1577398879.0,-27.71773395481428,-51.09897472069167,977.0330168673272,4.0,354.80832,0.000716562,17,gps,0.9,1.3,1.5,3.6,,,,85,,0.029064191778588058,1.0
1577398880.0,-27.717734554075,-51.09897385525002,976.7836946510351,4.0,354.22067,0.0047143865,17,gps,0.8,1.3,1.6,3.6,,,,85,,0.10813900768374944,1.0
1577398881.0,-27.717734036901305,-51.0989715877536,976.681560358994,4.0,359.46112,0.008831462,17,gps,0.8,1.3,1.6,3.6,,,,85,,0.23084099666363594,1.0
1577398882.0,-27.7177343169196,-51.09897209146767,976.5320152854224,4.0,0.04179448,0.0056142537,17,gps,0.8,1.3,1.6,3.6,,,,85,,0.05857008964653574,1.0
1577398883.0,-27.71773502403993,-51.09897135566036,976.2308121491304,4.0,356.73682,0.008019872,17,gps,0.8,1.3,1.6,3.6,,,,85,,0.10679705444973887,1.0
1577398884.0,-27.71773484150501,-51.098971483106666,975.8617111423862,4.0,355.88345,0.007448296,21,gps,0.8,1.3,1.6,3.6,,,,85,,0.023814268554106514,1.0
1577398885.0,-27.71773501012403,-51.09897147742205,975.6176641797928,4.0,358.3263,0.0015206577,20,gps,0.8,1.2,1.5,3.6,,,,85,,0.018693910278549396,1.0
1577398886.0,-27.71773542310331,-51.09897212402285,975.5654156221184,4.0,359.35532,0.010414418,20,gps,0.8,1.2,1.5,3.6,,,,85,,0.07848851824425121,1.0
1577398887.0,-27.717737405141488,-51.09897226906355,975.3873234792256,4.0,347.0416,0.0065197116,20,gps,0.8,1.2,1.5,3.6,,,,85,,0.22010463710599618,1.0
1577398888.0,-27.71773836711833,-51.09897265060816,975.2808479608371,4.0,337.10507,0.006054117,20,gps,0.8,1.3,1.6,3.6,,,,85,,0.11304702045048318,1.0
1577398889.0,-27.71773968165941,-51.0989722540255,975.1288360643948,4.0,345.9827,0.006086555,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.15082952218811402,1.0
1577398890.0,-27.717740330194385,-51.09897184294576,975.0794278779774,4.0,352.49066,0.008741029,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.08251279931875818,1.0
1577398891.0,-27.717740564028247,-51.09897238533844,975.0922606693024,4.0,17.293982,0.015907874,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.05943511441063102,1.0
1577398892.0,-27.717740580244104,-51.09897297364825,974.9978332140385,4.0,354.43558,0.010747326,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.05804515607228219,1.0
1577398893.0,-27.71774112354264,-51.098973113581856,974.8709848267412,4.0,241.53314,0.03962467,21,gps,0.8,1.2,1.5,3.6,,,,85,,0.061766877757284316,1.0
1577398894.0,-27.717741773854023,-51.09897287256526,974.9787886098492,4.0,242.08662,0.006279933,21,gps,0.8,1.1,1.3,3.6,,,,85,,0.07588268871285478,1.0
1577398895.0,-27.71774266986822,-51.09897373654702,975.074761067798,4.0,198.52945,0.032001708,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.13083747823914518,1.0
1577398897.0,-27.717743162430637,-51.09897460231959,975.1592048475688,4.0,342.42883,0.030867126,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.10133634507517539,2.0
1577398898.0,-27.717743721146807,-51.098975356963045,975.204668514898,4.0,343.02448,0.011377663,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.09680799279295874,1.0
1577398899.0,-27.71774460409534,-51.09897626462911,975.239543471446,4.0,343.4253,0.00893697,21,gps,0.7,1.2,1.4,3.6,,,,85,,0.13261105252140584,1.0
1577398900.0,-27.71774493771199,-51.09897722638215,975.3208883625086,4.0,344.4382,0.01658578,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.10179570497135781,1.0
1577398901.0,-27.71774537966714,-51.09897845232116,975.3479701734384,4.0,345.10217,0.011093148,21,gps,0.8,1.4,1.6,3.6,,,,85,,0.13044153428176386,1.0
1577398902.0,-27.717745770822788,-51.09897934186615,975.448259813008,4.0,344.67755,0.0065975063,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.09784889508277123,1.0
1577398903.0,-27.71774616558095,-51.09897969980333,975.504933485494,4.0,342.46286,0.007997676,21,gps,0.8,1.3,1.5,3.6,,,,85,,0.05621058541349844,1.0
1577398904.0,-27.71774659606849,-51.09898010346084,975.5661483209018,4.0,347.34973,0.009666478,19,gps,0.8,1.2,1.4,3.6,,,,85,,0.062131707802841975,1.0
1577398905.0,-27.717746581984684,-51.0989797269201,975.6780448032448,4.0,348.97543,0.00779618,19,gps,0.8,1.1,1.3,3.6,,,,85,,0.037166090205143554,1.0
1577398906.0,-27.717747060929558,-51.09898007468528,975.710770072842,4.0,351.69354,0.010098328,19,gps,0.8,1.1,1.3,3.6,,,,85,,0.0631906563069122,1.0
1577398908.0,-27.71774699543485,-51.09897985229878,975.7860055918068,4.0,348.8974,0.004882391,19,gps,0.8,1.3,1.5,3.6,,,,85,,0.023100820423292593,2.0
1577398909.0,-27.71774654042046,-51.09897963576583,975.8549418333698,4.0,356.15274,0.010446544,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.05475766854706212,1.0
1577398910.0,-27.717746316627007,-51.09897959904109,975.8734980925666,4.0,9.3638,0.015803367,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.025062708594103863,1.0
1577398911.0,-27.717746556580973,-51.09898017292429,975.9700734116836,4.0,19.590767,0.009284026,20,gps,0.8,1.3,1.5,3.6,,,,85,,0.06253003197455051,1.0
1577398912.0,-27.717746703514063,-51.09898060413444,976.0162255684512,4.0,15.863205,0.0066300374,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.045535268701608546,1.0
1577398913.0,-27.717747041508336,-51.09898091158851,975.9849249921244,4.0,5.186432,0.015231563,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.04818896522790707,1.0
1577398914.0,-27.717747587170088,-51.09898182576088,976.0000219764056,4.0,7.2070894,0.008815339,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.10855349289189963,1.0
1577398915.0,-27.7177481458109,-51.09898265145711,976.0307281490684,4.0,175.48209,0.038202226,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.1022877497218203,1.0
1577398916.0,-27.71774831810534,-51.09898330311956,976.0962493962944,4.0,175.66443,0.008041327,21,gps,0.8,1.1,1.3,3.6,,,,85,,0.06704119475513126,1.0
1577398917.0,-27.7177482166388,-51.09898394904528,976.1306733530984,4.0,175.29106,0.019269846,21,gps,0.8,1.1,1.3,3.6,,,,85,,0.06468400393678503,1.0
1577398919.0,-27.717748652139385,-51.09898559546404,976.1495213920132,4.0,173.36484,0.007217145,21,gps,0.8,1.4,1.6,3.6,,,,85,,0.16938524461811202,2.0
1577398920.0,-27.71774847875476,-51.09898594495802,976.1909011632551,4.0,172.67378,0.0010862184,20,gps,0.8,1.1,1.4,3.6,,,,85,,0.039459728348670335,1.0
1577398921.0,-27.71774830368944,-51.09898658767077,976.2539405171729,4.0,287.30405,0.03350132,19,gps,0.8,1.1,1.4,3.6,,,,85,,0.06628484506539191,1.0
1577398922.0,-27.71774820943786,-51.09898704626282,976.3088473070558,4.0,287.63928,0.012262326,19,gps,0.8,1.2,1.5,3.6,,,,85,,0.04641534220561276,1.0
1577398923.0,-27.717748545241086,-51.098987583096765,976.398929175227,4.0,287.91092,0.007255081,19,gps,0.8,1.2,1.5,3.6,,,,85,,0.06471071127207523,1.0
1577398924.0,-27.71774859173936,-51.09898815377898,976.4822279181652,4.0,288.05487,0.011464816,20,gps,0.8,1.1,1.4,3.6,,,,85,,0.05651433970337433,1.0
1577398925.0,-27.717748500007573,-51.09898844325488,976.5581418161612,4.0,287.03592,0.010503215,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.03030308535028337,1.0
1577398926.0,-27.717748613129537,-51.09898849243035,976.730217495799,4.0,279.64047,0.02529687,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.01344095532962314,1.0
1577398927.0,-27.717748893863988,-51.09898835810036,976.800068070576,4.0,282.7974,0.025876747,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.03381262680259512,1.0
1577398928.0,-27.717748507855287,-51.0989884995305,976.8424209973016,4.0,285.64987,0.012290757,20,gps,0.8,1.2,1.5,3.6,,,,85,,0.04499194921451516,1.0
1577398930.0,-27.717748487943,-51.098989168806256,976.9736174546312,4.0,276.22888,0.017185127,21,gps,0.8,1.4,1.6,3.6,,,,85,,0.06603882126843692,2.0
1577398931.0,-27.71774868582151,-51.09898937723735,977.016412856324,4.0,273.54456,0.006117376,20,gps,0.8,1.2,1.5,3.6,,,,85,,0.030055514443629226,1.0
1577398932.0,-27.71774865727821,-51.0989898420921,977.1140349770418,4.0,274.58136,0.0036816169,20,gps,0.8,1.1,1.4,3.6,,,,85,,0.04595155709523675,1.0
1577398933.0,-27.717748742840232,-51.098989831480615,977.160775250426,4.0,270.262,0.016024051,20,gps,0.9,1.3,1.6,3.6,,,,85,,0.009539122322360115,1.0
1577398934.0,-27.71774885339732,-51.098990414282966,977.2365424721554,4.0,257.5206,0.013802343,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.0587654656939724,1.0
1577398935.0,-27.717749190794244,-51.09899042075563,977.335594900715,4.0,255.18832,0.016761579,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.03739405988533324,1.0
1577398936.0,-27.717749309844358,-51.09899047528295,977.4292351095894,4.0,255.60893,0.008466949,20,gps,0.9,1.4,1.7,3.6,,,,85,,0.01424634598088795,1.0
1577398937.0,-27.717749444144584,-51.09899120846493,977.3836094064848,4.0,255.70398,0.023089655,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.07381993499430702,1.0
1577398938.0,-27.717749507446864,-51.09899196104738,977.3636211501528,4.0,230.67473,0.023684572,20,gps,0.8,1.2,1.5,3.6,,,,85,,0.07454817444356138,1.0
1577398939.0,-27.71774968866712,-51.09899179522686,977.3480136668448,4.0,214.77902,0.03121218,20,gps,0.8,1.4,1.6,3.6,,,,85,,0.025897767724980564,1.0
1577398940.0,-27.717749689861552,-51.09899196051676,977.3696244312392,4.0,215.39645,0.013280499,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.016300926543941097,1.0
1577398941.0,-27.717749805512305,-51.0989921517939,977.3542091427132,4.0,219.26158,0.009232794,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.02280492687409584,1.0
1577398942.0,-27.717749931774097,-51.098992304014885,977.3959409822146,4.0,219.81923,0.005653839,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.020521079100731036,1.0
1577398943.0,-27.717750004286405,-51.09899278050612,977.3964162848008,4.0,215.00713,0.02239898,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.04767221237804122,1.0
1577398944.0,-27.71775000830578,-51.09899281334166,977.3711871297236,4.0,214.98747,0.0057201865,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.0032686304304985286,1.0
1577398945.0,-27.717750638598098,-51.098992386342864,977.3699214695012,4.0,118.425095,0.034203086,20,gps,0.8,1.0,1.3,3.6,,,,85,,0.08155752354498375,1.0
1577398946.0,-27.71775053491244,-51.09899192426328,977.3446673251402,4.0,118.266815,0.009604064,21,gps,0.8,1.2,1.5,3.6,,,,85,,0.04699512370939106,1.0
1577398947.0,-27.71775106547789,-51.09899131821893,977.346931255556,4.0,117.68296,0.0060741478,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.08383797577420374,1.0
1577398949.0,-27.717752803865643,-51.09899030413946,977.2953324884433,4.0,118.710724,0.007885129,21,gps,0.8,1.1,1.3,3.6,,,,85,,0.21705064908743332,2.0
1577398950.0,-27.717752954653157,-51.0989899605023,977.274683939451,4.0,119.057686,0.009859822,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.03778405594443575,1.0
1577398951.0,-27.717753253171143,-51.09898904847626,977.1460738633684,4.0,117.815575,0.011506745,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.09583177536056663,1.0
1577398952.0,-27.71775392215776,-51.09898885680098,977.133131807014,4.0,118.859344,0.008847334,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.07650559985930235,1.0
1577398953.0,-27.71775393425778,-51.09898881801785,977.0970915211108,4.0,120.47971,0.005469732,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.00405290581461868,1.0
1577398954.0,-27.717754621932407,-51.09898884358714,977.0764446800544,4.0,121.89845,0.002353755,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.07624631312614061,1.0
1577398955.0,-27.717755054770635,-51.098988877456,977.0099351275054,4.0,124.220146,0.0055169393,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.048081083366858964,1.0
1577398956.0,-27.71775494360717,-51.09898870751515,976.9591331092038,4.0,119.704666,0.004954782,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.020799349984200414,1.0
1577398957.0,-27.71775529068536,-51.09898891411705,976.8576478528822,4.0,118.79695,0.011511871,21,gps,0.8,1.0,1.3,3.6,,,,85,,0.04352471331850691,1.0
1577398958.0,-27.717755242646536,-51.09898916083876,976.8146132890524,4.0,118.593925,0.0013820886,21,gps,0.8,1.4,1.6,3.6,,,,85,,0.024906499151613908,1.0
1577398959.0,-27.7177553104531,-51.098989386760834,976.7781836808632,4.0,128.37833,0.014522586,21,gps,0.8,1.2,1.5,3.6,,,,85,,0.0235127001711964,1.0
1577398961.0,-27.71775612991981,-51.09898962793922,976.7271860222364,4.0,145.18692,0.014662259,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.09387220393432631,2.0
1577398962.0,-27.717756574820804,-51.09898986762473,976.6620415096138,4.0,147.17508,0.006119355,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.05467508343615846,1.0
1577398963.0,-27.7177569961337,-51.09898973502498,976.5821390760856,4.0,133.80046,0.011420903,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.04848446528629361,1.0
1577398964.0,-27.717757465448315,-51.09898979643663,976.5285969097048,4.0,128.44969,0.0039551565,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.05235849529862512,1.0
1577398965.0,-27.717757712085493,-51.09899012553267,976.4740360216292,4.0,118.00952,0.0059616477,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.04242969746060654,1.0
1577398966.0,-27.71775755920636,-51.09899031156034,976.4154002747013,4.0,132.43735,0.011289057,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.024971263679215785,1.0
1577398967.0,-27.717757894521256,-51.09899045421188,976.3721057351784,4.0,129.66943,0.007942854,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.03973177074282014,1.0
1577398968.0,-27.717758130815387,-51.098990365750936,976.370620060655,4.0,107.99061,0.009799801,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.027599882404110855,1.0
1577398969.0,-27.71775826521559,-51.09899043926514,976.2918455139694,4.0,247.14278,0.038614847,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.016564316268034156,1.0
1577398971.0,-27.71775801733432,-51.09899011516335,976.2043975911276,4.0,246.03697,0.007394364,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.04214389520488829,2.0
1577398972.0,-27.71775815305332,-51.09898970831158,976.244300971352,4.0,246.66774,0.005920747,21,gps,0.8,1.2,1.5,3.6,,,,85,,0.04284864169563813,1.0
1577398973.0,-27.717757775590066,-51.098989767083104,976.2063164980564,4.0,241.31769,0.01798074,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.04222819439934584,1.0
1577398974.0,-27.717757835731057,-51.098989136431065,976.176576694158,4.0,241.30586,0.0055191373,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.06254904839373594,1.0
1577398975.0,-27.717758551085662,-51.09898840540164,976.2452560512032,4.0,99.92786,0.06889637,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.10715076111177257,1.0
1577398976.0,-27.717758455893478,-51.09898838670983,976.229730646632,4.0,99.995255,0.010062039,21,gps,0.8,1.0,1.3,3.6,,,,85,,0.010708558428405745,1.0
1577398977.0,-27.71775821970628,-51.09898828630186,976.2200042900996,4.0,99.21199,0.008117752,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.02798352216359802,1.0
1577398978.0,-27.717758601410672,-51.09898830611964,976.2491924814092,4.0,99.526215,0.0026747633,20,gps,0.8,1.3,1.5,3.6,,,,85,,0.04234366633955979,1.0
1577398979.0,-27.71775897808236,-51.09898841706134,976.2615362613774,4.0,100.827,0.012136579,20,gps,0.8,1.1,1.4,3.6,,,,85,,0.04315086838883963,1.0
1577398980.0,-27.717759042950757,-51.09898853293415,976.252656866545,4.0,100.26183,0.011110415,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.013499991579298001,1.0
1577398981.0,-27.7177593380211,-51.09898902835723,976.2116473268746,4.0,255.5907,0.035974033,20,gps,0.8,1.1,1.4,3.6,,,,85,,0.058789368663815705,1.0
1577398983.0,-27.71775937538049,-51.09898961008364,976.2783260963936,4.0,255.60376,0.0030644734,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.05751727668577989,2.0
1577398984.0,-27.71775903922,-51.09898961223512,976.307942752089,4.0,255.68138,0.0027333603,21,gps,0.8,1.1,1.4,3.6,,,,85,,0.03725220056757407,1.0
1577398985.0,-27.717758887675384,-51.09898969736032,976.3139564995496,4.0,253.17831,0.009193063,20,gps,0.8,1.2,1.5,3.6,,,,85,,0.01877473977351718,1.0
1577398986.0,-27.717758846584367,-51.09898975031383,976.3502781937588,4.0,258.30847,0.00855989,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.006928551034156887,1.0
1577398987.0,-27.71775861865906,-51.0989899081917,976.3519219607264,4.0,258.0888,0.0008484198,19,gps,0.8,1.2,1.4,3.6,,,,85,,0.029670689277920232,1.0
1577398988.0,-27.71775809038152,-51.09899011210832,976.3480435181732,4.0,251.07857,0.00959088,19,gps,0.8,1.1,1.3,3.6,,,,85,,0.06189870618700431,1.0
1577398989.0,-27.7177578315306,-51.09899057239639,976.3235996982272,4.0,256.00714,0.0069024265,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.053695956639110004,1.0
1577398990.0,-27.71775783098767,-51.09899104539711,976.3089365771,4.0,254.87135,0.0059480425,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.04664593251854313,1.0
1577398991.0,-27.71775749289632,-51.098991361031366,976.2819599618608,4.0,261.1881,0.0077445665,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.048708847143469534,1.0
1577398992.0,-27.71775735550002,-51.09899157786014,976.2748989091164,4.0,259.78937,0.0047112475,19,gps,0.8,1.1,1.3,3.6,,,,85,,0.02624976451002872,1.0
1577398993.0,-27.71775719665334,-51.09899175731451,976.2391315776114,4.0,258.55075,0.0034031693,20,gps,0.8,1.1,1.4,3.6,,,,85,,0.02496083548581114,1.0
1577398995.0,-27.717756587742763,-51.09899221770779,976.2072911362152,4.0,257.512,0.007038092,20,gps,0.9,1.3,1.6,3.6,,,,85,,0.08132930546342539,2.0
1577398996.0,-27.71775656761637,-51.09899225140671,976.2101098230914,4.0,257.57565,0.012992736,20,gps,0.8,1.1,1.3,3.6,,,,85,,0.004002309971274252,1.0
1577398997.0,-27.717756747086973,-51.09899228871239,976.182329379064,4.0,252.931,0.007103818,19,gps,0.8,1.1,1.3,3.6,,,,85,,0.020225433562998774,1.0
1577398998.0,-27.71775674515805,-51.09899245831947,976.1672484859844,4.0,244.90332,0.0048883436,19,gps,0.8,1.1,1.3,3.6,,,,85,,0.016727501021307357,1.0
1577398999.0,-27.717757006747934,-51.09899242094688,976.0958327891778,4.0,225.7544,0.012860714,20,gps,0.8,1.3,1.5,3.6,,,,85,,0.029221415420318475,1.0
1577399000.0,-27.717756988685757,-51.098992724710776,976.089258744696,4.0,226.54364,0.002374227,19,gps,0.8,1.2,1.4,3.6,,,,85,,0.03002306609388717,1.0
1577399001.0,-27.717756936547985,-51.0989929236917,976.090139915153,4.0,226.45306,0.008113849,20,gps,0.8,1.1,1.3,3.6,,,,85,,0.020455784746806017,1.0
1577399002.0,-27.71775710259246,-51.098993225727845,976.120721518758,4.0,226.30019,0.005183861,20,gps,0.8,1.3,1.6,3.6,,,,85,,0.0350109488652456,1.0
1577399003.0,-27.717757542819783,-51.09899338675765,976.1260189297404,4.0,227.07784,0.009227128,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.0513033869909023,1.0
1577399004.0,-27.717757894485484,-51.098993585585774,976.151911324936,4.0,223.90541,0.005417073,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.04362467757714661,1.0
1577399005.0,-27.717757980563174,-51.09899348283368,976.1810151808264,4.0,231.99724,0.021340363,20,gps,0.8,1.3,1.6,3.6,,,,85,,0.01391640539608244,1.0
1577399006.0,-27.71775807915828,-51.09899358335347,976.1680119458958,4.0,228.07033,0.0068864897,20,gps,0.8,1.3,1.5,3.6,,,,85,,0.014752626658152745,1.0
1577399007.0,-27.717758092500414,-51.09899383946757,976.1982804431674,4.0,227.44078,0.0032127062,21,gps,0.8,1.1,1.3,3.6,,,,85,,0.025300431371311993,1.0
1577399008.0,-27.71775820667157,-51.09899412558296,976.2421427558226,4.0,226.46022,0.005592746,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.030922529200479682,1.0
1577399009.0,-27.71775826589609,-51.09899443130008,976.266418836121,4.0,227.47537,0.0017626049,20,gps,0.7,1.2,1.4,3.6,,,,85,,0.030854953749003093,1.0
1577399010.0,-27.717758356283294,-51.09899497878819,976.2919875793066,4.0,222.41772,0.027700383,20,gps,0.8,1.1,1.3,3.6,,,,85,,0.05491283618338186,1.0
1577399011.0,-27.717758352514387,-51.09899521459424,976.2454495486948,4.0,219.54926,0.0061807367,20,gps,0.8,1.2,1.4,3.6,,,,85,,0.023258225828808893,1.0
1577399012.0,-27.71775834124869,-51.09899494043332,976.2494702574388,4.0,208.29134,0.02494251,20,gps,0.8,1.1,1.3,3.6,,,,85,,0.02706572298253041,1.0
1577399013.0,-27.717758760925044,-51.09899495063446,976.2650423127088,4.0,220.52347,0.0072047436,20,gps,0.9,1.3,1.6,3.6,,,,85,,0.04651727869800417,1.0
1577399014.0,-27.71775885095949,-51.0989952538398,976.2822552501964,4.0,225.38324,0.006303916,20,gps,0.8,1.3,1.5,3.6,,,,85,,0.03152181483302477,1.0
1577399016.0,-27.717759114202675,-51.098995332679365,976.299310403094,4.0,207.65182,0.02012061,20,gps,0.7,1.2,1.4,3.6,,,,85,,0.030189606927274334,2.0
1577399017.0,-27.717759090533807,-51.09899553036158,976.297958443854,4.0,204.31036,0.006732785,20,gps,0.8,1.3,1.5,3.6,,,,85,,0.01967046944784522,1.0
1577399018.0,-27.717759617301105,-51.098995109807895,976.290609955724,4.0,121.86318,0.04352711,20,gps,0.8,1.1,1.3,3.6,,,,85,,0.07160695250413031,1.0
1577399019.0,-27.717760225284856,-51.09899490135919,976.2794447323124,4.0,149.10257,0.042612225,20,gps,0.8,1.4,1.6,3.6,,,,85,,0.07043993135974176,1.0
1577399020.0,-27.717760671889582,-51.09899433359624,976.2414086423656,4.0,132.71202,0.065883785,20,gps,0.8,1.4,1.6,3.6,,,,85,,0.07472820340929894,1.0
1577399021.0,-27.71776086029867,-51.09899379728189,976.201032843744,4.0,120.759026,0.04028197,21,gps,0.8,1.1,1.3,3.6,,,,85,,0.056861520676255266,1.0
1577399022.0,-27.71776101299876,-51.09899372394207,976.1976652676994,4.0,121.475655,0.010672482,21,gps,0.8,1.1,1.3,3.6,,,,85,,0.01840231380512633,1.0
1577399023.0,-27.717761017630107,-51.09899341626006,976.155649312104,4.0,122.227585,0.009561483,21,gps,0.9,1.3,1.6,3.6,,,,85,,0.030347004245602962,1.0
1577399024.0,-27.717761349100293,-51.09899336722275,976.1208466452462,4.0,125.02784,0.014413866,21,gps,0.8,1.2,1.4,3.6,,,,85,,0.03704880712891876,1.0
1577399025.0,-27.71776151957586,-51.09899327359394,976.0950700786678,4.0,122.9611,0.006518091,21,gps,0.8,1.2,1.4,3.6,,,,84,,0.02102698789745081,1.0
1577399027.0,-27.717761556821223,-51.098993063743386,976.0478325909106,4.0,133.77939,0.013272596,21,gps,0.8,1.2,1.4,3.6,,,,84,,0.021102385040400882,2.0
1577399028.0,-27.71776168886392,-51.09899297972133,976.0126796922026,4.0,131.90659,0.01826612,20,gps,0.8,1.2,1.4,3.6,,,,84,,0.016815528663517102,1.0
1577399029.0,-27.7177613507225,-51.09899249275133,976.0268331478152,4.0,314.19138,0.059659507,21,gps,0.8,1.2,1.4,3.6,,,,84,,0.060912566831439745,1.0
1577399030.0,-27.71776136665548,-51.09899197346707,975.9942029646144,4.0,308.30124,0.016431652,20,gps,0.8,1.2,1.4,3.6,,,,84,,0.051240661363427815,1.0
1577399031.0,-27.71776063979648,-51.098992747135576,975.9549968073176,4.0,304.49698,0.15362737,20,gps,0.8,1.3,1.6,3.6,,,,84,,0.11094591824153048,1.0
1577399032.0,-27.717756490965147,-51.09899752624253,975.9110933442296,4.0,310.44284,0.6569033,20,gps,0.8,1.2,1.4,3.6,,,,84,,0.6584048082553391,1.0
1577399033.0,-27.717747829460446,-51.09900813832458,975.9225699443556,4.0,311.13138,1.4359943,20,gps,0.8,1.2,1.4,3.6,,,,84,,1.420031601318797,1.0
1577399034.0,-27.71773395560872,-51.09902755121196,975.9331356804332,4.0,309.07632,2.4118328,20,gps,0.8,1.2,1.4,3.6,,,,84,,2.455355675381327,1.0
1577399035.0,-27.71771627133872,-51.09905464023878,976.0220043279948,4.0,305.94836,2.4614153,20,gps,0.8,1.3,1.6,3.6,,,,84,,3.313145269847857,1.0
1577399036.0,-27.71769201641752,-51.09909214864583,976.146242920362,4.0,306.24426,2.59639,21,gps,0.8,1.2,1.4,3.6,,,,84,,4.572380411468551,1.0
1577399037.0,-27.71765871161959,-51.09913570005527,976.233310846882,4.0,310.31537,2.817723,21,gps,0.8,1.2,1.4,3.6,,,,84,,5.662798928590253,1.0
1577399038.0,-27.71762431570096,-51.09917674733269,976.3615177570164,4.0,313.3449,3.0558457,21,gps,0.8,1.2,1.4,3.6,,,,84,,5.560048937603093,1.0
1577399040.0,-27.71755650537101,-51.0992545514137,976.6488137066384,4.0,314.16595,5.568099,21,gps,0.8,1.2,1.4,3.6,,,,84,,10.739562998528259,2.0
1577399041.0,-27.71751642310172,-51.09930014716574,976.8047977780184,4.0,314.95276,6.3315387,20,gps,0.8,1.2,1.4,3.6,,,,84,,6.320406585970737,1.0
1577399043.0,-27.717417835629437,-51.09941474697109,976.964608081882,4.0,314.32147,8.569921,20,gps,0.8,1.2,1.4,3.6,,,,84,,15.71874741771779,2.0
1577399044.0,-27.71735529090476,-51.09948652028439,977.2159182670516,4.0,314.48297,9.869196,20,gps,0.8,1.2,1.4,3.6,,,,84,,9.906390132159691,1.0
1577399045.0,-27.71728451539994,-51.0995674157607,977.4119881347698,4.0,314.71912,11.193803,20,gps,0.8,1.2,1.4,3.6,,,,84,,11.187314891907903,1.0
